time_s,displacement_mm,frame,force_n,image_path,extracted_path
1.349,0.2248,10,0.002,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00010.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00010.jpg"
1.478,0.2463,11,0.002,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00011.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00011.jpg"
1.613,0.2688,12,0.003,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00012.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00012.jpg"
1.744,0.2907,13,0.003,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00013.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00013.jpg"
1.877,0.3128,14,0.004,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00014.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00014.jpg"
2.01,0.335,15,0.003,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00015.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00015.jpg"
2.138,0.3563,16,0.004,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00016.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00016.jpg"
2.273,0.3788,17,0.004,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00017.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00017.jpg"
2.404,0.4007,18,0.004,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00018.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00018.jpg"
2.535,0.4225,19,0.004,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00019.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00019.jpg"
2.669,0.4448,20,0.005,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00020.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00020.jpg"
2.8,0.4667,21,0.005,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00021.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00021.jpg"
2.931,0.4885,22,0.006,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00022.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00022.jpg"
3.064,0.5107,23,0.005,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00023.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00023.jpg"
3.197,0.5328,24,0.006,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00024.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00024.jpg"
3.329,0.5548,25,0.006,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00025.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00025.jpg"
3.46,0.5767,26,0.007,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00026.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00026.jpg"
3.593,0.5988,27,0.006,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00027.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00027.jpg"
3.725,0.6208,28,0.007,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00028.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00028.jpg"
3.857,0.6428,29,0.007,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00029.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00029.jpg"
3.988,0.6647,30,0.007,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00030.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00030.jpg"
4.121,0.6868,31,0.008,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00031.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00031.jpg"
4.253,0.7088,32,0.009,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00032.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00032.jpg"
4.385,0.7308,33,0.008,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00033.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00033.jpg"
4.514,0.7523,34,0.01,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00034.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00034.jpg"
4.651,0.7752,35,0.01,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00035.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00035.jpg"
4.781,0.7968,36,0.01,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00036.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00036.jpg"
4.913,0.8188,37,0.01,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00037.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00037.jpg"
5.045,0.8408,38,0.011,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00038.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00038.jpg"
5.178,0.863,39,0.011,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00039.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00039.jpg"
5.308,0.8847,40,0.011,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00040.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00040.jpg"
5.441,0.9068,41,0.012,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00041.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00041.jpg"
5.572,0.9287,42,0.011,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00042.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00042.jpg"
5.706,0.951,43,0.013,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00043.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00043.jpg"
5.838,0.973,44,0.014,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00044.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00044.jpg"
6.0,1.0,45,0.014,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00045.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00045.jpg"
6.133,1.0222,46,0.013,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00046.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00046.jpg"
6.266,1.0443,47,0.014,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00047.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00047.jpg"
6.397,1.0662,48,0.015,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00048.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00048.jpg"
6.53,1.0883,49,0.015,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00049.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00049.jpg"
6.664,1.1107,50,0.016,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00050.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00050.jpg"
6.795,1.1325,51,0.017,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00051.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00051.jpg"
6.927,1.1545,52,0.017,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00052.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00052.jpg"
7.059,1.1765,53,0.017,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00053.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00053.jpg"
7.19,1.1983,54,0.018,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00054.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00054.jpg"
7.323,1.2205,55,0.018,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00055.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00055.jpg"
7.453,1.2422,56,0.019,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00056.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00056.jpg"
7.583,1.2638,57,0.018,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00057.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00057.jpg"
7.718,1.2863,58,0.02,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00058.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00058.jpg"
7.852,1.3087,59,0.02,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00059.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00059.jpg"
7.983,1.3305,60,0.02,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00060.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00060.jpg"
8.115,1.3525,61,0.02,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00061.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00061.jpg"
8.248,1.3747,62,0.021,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00062.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00062.jpg"
8.376,1.396,63,0.021,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00063.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00063.jpg"
8.511,1.4185,64,0.022,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00064.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00064.jpg"
8.64,1.44,65,0.022,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00065.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00065.jpg"
8.776,1.4627,66,0.022,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00066.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00066.jpg"
8.909,1.4848,67,0.024,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00067.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00067.jpg"
9.04,1.5067,68,0.024,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00068.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00068.jpg"
9.17,1.5283,69,0.023,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00069.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00069.jpg"
9.302,1.5503,70,0.024,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00070.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00070.jpg"
9.433,1.5722,71,0.025,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00071.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00071.jpg"
9.568,1.5947,72,0.026,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00072.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00072.jpg"
9.701,1.6168,73,0.027,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00073.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00073.jpg"
9.83,1.6383,74,0.026,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00074.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00074.jpg"
9.962,1.6603,75,0.028,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00075.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00075.jpg"
10.094,1.6823,76,0.028,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00076.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00076.jpg"
10.228,1.7047,77,0.028,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00077.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00077.jpg"
10.357,1.7262,78,0.029,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00078.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00078.jpg"
10.49,1.7483,79,0.03,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00079.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00079.jpg"
10.623,1.7705,80,0.03,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00080.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00080.jpg"
10.756,1.7927,81,0.03,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00081.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00081.jpg"
10.888,1.8147,82,0.031,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00082.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00082.jpg"
11.019,1.8365,83,0.032,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00083.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00083.jpg"
11.181,1.8635,84,0.032,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00084.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00084.jpg"
11.315,1.8858,85,0.033,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00085.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00085.jpg"
11.446,1.9077,86,0.032,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00086.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00086.jpg"
11.579,1.9298,87,0.034,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00087.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00087.jpg"
11.713,1.9522,88,0.034,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00088.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00088.jpg"
11.843,1.9738,89,0.034,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00089.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00089.jpg"
11.974,1.9957,90,0.036,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00090.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00090.jpg"
12.107,2.0178,91,0.036,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00091.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00091.jpg"
12.237,2.0395,92,0.037,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00092.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00092.jpg"
12.37,2.0617,93,0.038,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00093.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00093.jpg"
12.501,2.0835,94,0.04,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00094.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00094.jpg"
12.635,2.1058,95,0.039,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00095.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00095.jpg"
12.766,2.1277,96,0.04,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00096.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00096.jpg"
12.9,2.15,97,0.041,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00097.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00097.jpg"
13.03,2.1717,98,0.041,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00098.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00098.jpg"
13.163,2.1938,99,0.041,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00099.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00099.jpg"
13.294,2.2157,100,0.042,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00100.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00100.jpg"
13.425,2.2375,101,0.042,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00101.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00101.jpg"
13.557,2.2595,102,0.042,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00102.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00102.jpg"
13.691,2.2818,103,0.043,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00103.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00103.jpg"
13.823,2.3038,104,0.043,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00104.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00104.jpg"
13.954,2.3257,105,0.044,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00105.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00105.jpg"
14.087,2.3478,106,0.045,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00106.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00106.jpg"
14.219,2.3698,107,0.046,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00107.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00107.jpg"
14.349,2.3915,108,0.047,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00108.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00108.jpg"
14.482,2.4137,109,0.048,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00109.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00109.jpg"
14.616,2.436,110,0.048,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00110.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00110.jpg"
14.747,2.4578,111,0.049,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00111.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00111.jpg"
14.88,2.48,112,0.05,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00112.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00112.jpg"
15.011,2.5018,113,0.05,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00113.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00113.jpg"
15.141,2.5235,114,0.05,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00114.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00114.jpg"
15.275,2.5458,115,0.051,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00115.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00115.jpg"
15.406,2.5677,116,0.052,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00116.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00116.jpg"
15.54,2.59,117,0.052,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00117.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00117.jpg"
15.671,2.6118,118,0.053,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00118.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00118.jpg"
15.803,2.6338,119,0.053,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00119.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00119.jpg"
15.936,2.656,120,0.052,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/frame_00120.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -10)/frames/extracted/frame_00120.jpg"
