time_s,displacement_mm,frame,force_n,image_path,extracted_path
3.195,0.5325,24,0.005,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00024.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00024.jpg"
3.327,0.5545,25,0.004,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00025.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00025.jpg"
3.458,0.5763,26,0.004,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00026.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00026.jpg"
3.589,0.5982,27,0.006,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00027.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00027.jpg"
3.722,0.6203,28,0.007,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00028.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00028.jpg"
3.856,0.6427,29,0.006,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00029.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00029.jpg"
3.986,0.6643,30,0.007,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00030.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00030.jpg"
4.12,0.6867,31,0.007,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00031.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00031.jpg"
4.252,0.7087,32,0.007,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00032.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00032.jpg"
4.384,0.7307,33,0.008,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00033.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00033.jpg"
4.515,0.7525,34,0.008,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00034.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00034.jpg"
4.646,0.7743,35,0.009,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00035.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00035.jpg"
4.779,0.7965,36,0.01,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00036.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00036.jpg"
4.912,0.8187,37,0.009,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00037.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00037.jpg"
5.044,0.8407,38,0.011,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00038.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00038.jpg"
5.176,0.8627,39,0.01,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00039.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00039.jpg"
5.307,0.8845,40,0.011,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00040.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00040.jpg"
5.438,0.9063,41,0.011,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00041.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00041.jpg"
5.572,0.9287,42,0.012,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00042.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00042.jpg"
5.734,0.9557,43,0.012,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00043.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00043.jpg"
5.869,0.9782,44,0.013,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00044.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00044.jpg"
6.001,1.0002,45,0.014,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00045.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00045.jpg"
6.134,1.0223,46,0.013,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00046.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00046.jpg"
6.266,1.0443,47,0.014,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00047.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00047.jpg"
6.396,1.066,48,0.014,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00048.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00048.jpg"
6.526,1.0877,49,0.015,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00049.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00049.jpg"
6.659,1.1098,50,0.014,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00050.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00050.jpg"
6.792,1.132,51,0.016,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00051.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00051.jpg"
6.924,1.154,52,0.016,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00052.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00052.jpg"
7.058,1.1763,53,0.016,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00053.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00053.jpg"
7.188,1.198,54,0.017,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00054.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00054.jpg"
7.319,1.2198,55,0.018,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00055.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00055.jpg"
7.452,1.242,56,0.019,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00056.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00056.jpg"
7.585,1.2642,57,0.018,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00057.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00057.jpg"
7.717,1.2862,58,0.019,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00058.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00058.jpg"
7.849,1.3082,59,0.02,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00059.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00059.jpg"
7.98,1.33,60,0.02,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00060.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00060.jpg"
8.114,1.3523,61,0.02,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00061.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00061.jpg"
8.244,1.374,62,0.021,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00062.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00062.jpg"
8.376,1.396,63,0.021,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00063.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00063.jpg"
8.507,1.4178,64,0.021,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00064.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00064.jpg"
8.639,1.4398,65,0.022,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00065.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00065.jpg"
8.773,1.4622,66,0.022,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00066.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00066.jpg"
8.906,1.4843,67,0.023,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00067.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00067.jpg"
9.036,1.506,68,0.024,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00068.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00068.jpg"
9.169,1.5282,69,0.024,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00069.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00069.jpg"
9.3,1.55,70,0.025,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00070.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00070.jpg"
9.434,1.5723,71,0.025,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00071.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00071.jpg"
9.566,1.5943,72,0.026,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00072.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00072.jpg"
9.698,1.6163,73,0.027,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00073.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00073.jpg"
9.829,1.6382,74,0.027,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00074.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00074.jpg"
9.961,1.6602,75,0.028,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00075.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00075.jpg"
10.093,1.6822,76,0.028,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00076.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00076.jpg"
10.225,1.7042,77,0.029,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00077.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00077.jpg"
10.355,1.7258,78,0.029,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00078.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00078.jpg"
10.488,1.748,79,0.03,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00079.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00079.jpg"
10.623,1.7705,80,0.03,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00080.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00080.jpg"
10.784,1.7973,81,0.03,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00081.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00081.jpg"
10.917,1.8195,82,0.031,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00082.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00082.jpg"
11.048,1.8413,83,0.031,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00083.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00083.jpg"
11.183,1.8638,84,0.033,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00084.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00084.jpg"
11.312,1.8853,85,0.032,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00085.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00085.jpg"
11.446,1.9077,86,0.033,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00086.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00086.jpg"
11.577,1.9295,87,0.034,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00087.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00087.jpg"
11.709,1.9515,88,0.034,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00088.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00088.jpg"
11.84,1.9733,89,0.035,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00089.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00089.jpg"
11.974,1.9957,90,0.036,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00090.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00090.jpg"
12.105,2.0175,91,0.036,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00091.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00091.jpg"
12.237,2.0395,92,0.036,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00092.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00092.jpg"
12.368,2.0613,93,0.037,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00093.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00093.jpg"
12.502,2.0837,94,0.037,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00094.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00094.jpg"
12.631,2.1052,95,0.037,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00095.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00095.jpg"
12.764,2.1273,96,0.04,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00096.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00096.jpg"
12.896,2.1493,97,0.04,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00097.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00097.jpg"
13.03,2.1717,98,0.041,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00098.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00098.jpg"
13.162,2.1937,99,0.042,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00099.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00099.jpg"
13.295,2.2158,100,0.042,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00100.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00100.jpg"
13.425,2.2375,101,0.042,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00101.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00101.jpg"
13.556,2.2593,102,0.043,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00102.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00102.jpg"
13.689,2.2815,103,0.044,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00103.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00103.jpg"
13.822,2.3037,104,0.044,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00104.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00104.jpg"
13.955,2.3258,105,0.044,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00105.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00105.jpg"
14.084,2.3473,106,0.046,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00106.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00106.jpg"
14.218,2.3697,107,0.046,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00107.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00107.jpg"
14.348,2.3913,108,0.047,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00108.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00108.jpg"
14.48,2.4133,109,0.046,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00109.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00109.jpg"
14.614,2.4357,110,0.048,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00110.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00110.jpg"
14.747,2.4578,111,0.048,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00111.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00111.jpg"
14.878,2.4797,112,0.049,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00112.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00112.jpg"
15.008,2.5013,113,0.049,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00113.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00113.jpg"
15.143,2.5238,114,0.05,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00114.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00114.jpg"
15.271,2.5452,115,0.05,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00115.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00115.jpg"
15.404,2.5673,116,0.052,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00116.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00116.jpg"
15.535,2.5892,117,0.052,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00117.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00117.jpg"
15.671,2.6118,118,0.053,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00118.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00118.jpg"
15.803,2.6338,119,0.053,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00119.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00119.jpg"
15.966,2.661,120,0.054,"/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/frame_00120.jpg","/Users/ishanahluwalia/TactileSensing/dataset/output/(-140, -8)/frames/extracted/frame_00120.jpg"
